SchemaName,TableName,column_id,ColumnName,DataType,max_length,precision,scale,is_nullable,is_identity,is_computed,DefaultDefinition
dms,Node,2,Depth,int,4,10,0,1,0,0,NULL
dms,Node,3,Location,varchar,-1,0,0,1,0,0,NULL
dms,Node,4,DirectoryId,int,4,10,0,1,0,0,NULL
dms,Node,5,DirectoryLocation,varchar,-1,0,0,1,0,0,NULL
dms,Node,6,CreateBy,int,4,10,0,1,0,0,NULL
dms,Node,7,CreateDate,datetime,8,23,3,1,0,0,NULL
dms,Node,8,ModifyBy,int,4,10,0,1,0,0,NULL
dms,Node,9,ModifyDate,datetime,8,23,3,1,0,0,NULL
dms,Node,10,IsDeleted,bit,1,1,0,1,0,0,NULL
dms,Node,11,DeletedBy,int,4,10,0,1,0,0,NULL
dms,Node,12,DeletedOn,datetime,8,23,3,1,0,0,NULL
dti,BranchRiskAnalysisData,1,BranchRiskAnalysisDataId,int,4,10,0,0,1,0,NULL
dti,BranchRiskAnalysisData,2,BranchProjectRiskId,int,4,10,0,0,0,0,NULL
dti,BranchRiskAnalysisData,3,BranchProjectId,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,4,MeasuringYear,int,4,10,0,0,0,0,NULL
dti,BranchRiskAnalysisData,5,MeasuringMonth,int,4,10,0,0,0,0,NULL
dti,BranchRiskAnalysisData,6,MeasuringMonthName,nvarchar,60,0,0,0,0,0,NULL
dti,BranchRiskAnalysisData,7,EffectiveDate,datetime,8,23,3,1,0,0,NULL
dti,BranchRiskAnalysisData,8,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,9,CountryId,int,4,10,0,0,0,0,NULL
dti,BranchRiskAnalysisData,10,ProgrammeGroupName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,11,ProgrammeId,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,12,ProgrammeName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,13,ProjectId,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,14,ProjectName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,15,BranchCode,nvarchar,30,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,16,BranchId,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,17,BranchName,varchar,550,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,18,RiskTypeId,int,4,10,0,0,0,0,NULL
dti,BranchRiskAnalysisData,19,RiskTypeName,nvarchar,1100,0,0,0,0,0,NULL
dti,BranchRiskAnalysisData,20,RiskTypeCode,varchar,10,0,0,0,0,0,NULL
dti,BranchRiskAnalysisData,21,ColorCode,varchar,10,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,22,RiskRating,decimal,5,5,2,0,0,0,NULL
dti,BranchRiskAnalysisData,23,BRiskProjectName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,24,IsSync,bit,1,1,0,1,0,0,NULL
dti,BranchRiskAnalysisData,25,CreatedBy,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,26,CreatedDate,datetime,8,23,3,1,0,0,NULL
dti,BranchRiskAnalysisData,27,UpdatedDateStr,varchar,30,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,28,UpdatedBy,int,4,10,0,1,0,0,NULL
dti,BranchRiskAnalysisData,29,UpdatedDate,datetime,8,23,3,1,0,0,NULL
dti,BranchRiskAnalysisData,30,SearchText,nvarchar,2250,0,0,0,0,0,NULL
dti,BranchRiskAnalysisData,31,RegionName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,32,AreaName,nvarchar,1100,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,33,RegionWithCode,nvarchar,336,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,34,RegionCode,varchar,15,0,0,1,0,0,NULL
dti,BranchRiskAnalysisData,35,LastUpdate,datetime,8,23,3,1,0,0,NULL
HangFire,AggregatedCounter,2,Key,nvarchar,200,0,0,0,0,0,NULL
HangFire,AggregatedCounter,3,Value,bigint,8,19,0,0,0,0,NULL
HangFire,AggregatedCounter,4,ExpireAt,datetime,8,23,3,1,0,0,NULL
HangFire,Counter,2,Key,nvarchar,200,0,0,0,0,0,NULL
HangFire,Counter,3,Value,int,4,10,0,0,0,0,NULL
HangFire,Counter,4,ExpireAt,datetime,8,23,3,1,0,0,NULL
HangFire,Counter,5,Id,bigint,8,19,0,0,1,0,NULL
HangFire,Hash,2,Key,nvarchar,200,0,0,0,0,0,NULL
HangFire,Hash,3,Field,nvarchar,200,0,0,0,0,0,NULL
HangFire,Hash,4,Value,nvarchar,-1,0,0,1,0,0,NULL
HangFire,Hash,5,ExpireAt,datetime2,8,27,7,1,0,0,NULL
HangFire,Job,1,Id,bigint,8,19,0,0,1,0,NULL
HangFire,Job,2,StateId,bigint,8,19,0,1,0,0,NULL
HangFire,Job,3,StateName,nvarchar,40,0,0,1,0,0,NULL
HangFire,Job,4,InvocationData,nvarchar,-1,0,0,0,0,0,NULL
HangFire,Job,5,Arguments,nvarchar,-1,0,0,0,0,0,NULL
HangFire,Job,6,CreatedAt,datetime,8,23,3,0,0,0,NULL
HangFire,Job,7,ExpireAt,datetime,8,23,3,1,0,0,NULL
HangFire,JobParameter,2,JobId,bigint,8,19,0,0,0,0,NULL
HangFire,JobParameter,3,Name,nvarchar,80,0,0,0,0,0,NULL
HangFire,JobParameter,4,Value,nvarchar,-1,0,0,1,0,0,NULL
HangFire,JobQueue,1,Id,bigint,8,19,0,0,1,0,NULL
HangFire,JobQueue,2,JobId,bigint,8,19,0,0,0,0,NULL
HangFire,JobQueue,3,Queue,nvarchar,100,0,0,0,0,0,NULL
HangFire,JobQueue,4,FetchedAt,datetime,8,23,3,1,0,0,NULL
HangFire,List,1,Id,bigint,8,19,0,0,1,0,NULL
HangFire,List,2,Key,nvarchar,200,0,0,0,0,0,NULL
HangFire,List,3,Value,nvarchar,-1,0,0,1,0,0,NULL
HangFire,List,4,ExpireAt,datetime,8,23,3,1,0,0,NULL
HangFire,Schema,1,Version,int,4,10,0,0,0,0,NULL
HangFire,Server,1,Id,nvarchar,400,0,0,0,0,0,NULL
HangFire,Server,2,Data,nvarchar,-1,0,0,1,0,0,NULL
HangFire,Server,3,LastHeartbeat,datetime,8,23,3,0,0,0,NULL
HangFire,Set,2,Key,nvarchar,200,0,0,0,0,0,NULL
HangFire,Set,3,Score,float,8,53,0,0,0,0,NULL
HangFire,Set,4,Value,nvarchar,512,0,0,0,0,0,NULL
HangFire,Set,5,ExpireAt,datetime,8,23,3,1,0,0,NULL
HangFire,State,1,Id,bigint,8,19,0,0,1,0,NULL
HangFire,State,2,JobId,bigint,8,19,0,0,0,0,NULL
HangFire,State,3,Name,nvarchar,40,0,0,0,0,0,NULL
HangFire,State,4,Reason,nvarchar,200,0,0,1,0,0,NULL
HangFire,State,5,CreatedAt,datetime,8,23,3,0,0,0,NULL
HangFire,State,6,Data,nvarchar,-1,0,0,1,0,0,NULL
map,Branch,1,BranchId,int,4,10,0,0,1,0,NULL
map,Branch,2,RefId,nvarchar,100,0,0,1,0,0,NULL
map,Branch,3,BranchCode,nvarchar,30,0,0,1,0,0,NULL
map,Branch,4,HrBranchId,nvarchar,30,0,0,1,0,0,NULL
map,Branch,5,MfBranchId,char,4,0,0,1,0,0,NULL
map,Branch,6,MfBranchId2,char,4,0,0,1,0,0,NULL
map,Branch,7,NCDP_BranchID,char,4,0,0,1,0,0,NULL
map,Branch,8,Development_BranchID,char,4,0,0,1,0,0,NULL
map,Branch,9,Enterprise_BranchID,char,4,0,0,1,0,0,NULL
map,Branch,10,BLC_BranchID,char,4,0,0,1,0,0,NULL
map,Branch,11,BEP_BranchID,varchar,50,0,0,1,0,0,NULL
map,Branch,12,BEP_BranchName,varchar,200,0,0,1,0,0,NULL
map,Branch,13,AccountCode,varchar,15,0,0,1,0,0,NULL
map,Branch,14,BranchName,varchar,200,0,0,0,0,0,NULL
map,Branch,15,IsBranchMetro,bit,1,1,0,1,0,0,NULL
map,Branch,16,IsInception,bit,1,1,0,1,0,0,NULL
map,Branch,17,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,Branch,18,Lat,float,8,53,0,1,0,0,NULL
map,Branch,19,Long,float,8,53,0,1,0,0,NULL
map,Branch,20,IsHROffice,bit,1,1,0,1,0,0,NULL
map,Branch,21,IsUpazilaAccountsOffice,bit,1,1,0,1,0,0,NULL
map,Branch,22,AscendBranchID,char,4,0,0,1,0,0,NULL
map,Branch,23,AscendBranchName,varchar,200,0,0,1,0,0,NULL
map,Branch,24,IsActive,bit,1,1,0,0,0,0,NULL
map,Branch,25,IsSync,bit,1,1,0,1,0,0,NULL
map,Branch,26,UpazilaId,int,4,10,0,0,0,0,NULL
map,Branch,27,StartDate,datetime,8,23,3,1,0,0,NULL
map,Branch,28,EndDate,datetime,8,23,3,1,0,0,NULL
map,Branch,29,CreatedBy,int,4,10,0,1,0,0,NULL
map,Branch,30,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,Branch,31,UpdatedBy,int,4,10,0,1,0,0,NULL
map,Branch,32,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,Branch,33,IsDeleted,bit,1,1,0,1,0,0,NULL
map,Branch,34,DeletedBy,int,4,10,0,1,0,0,NULL
map,Branch,35,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,Branch,36,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
map,BranchProject,1,BranchProjectId,int,4,10,0,0,1,0,NULL
map,BranchProject,2,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
map,BranchProject,3,ProgrammeId,int,4,10,0,1,0,0,NULL
map,BranchProject,4,BranchId,int,4,10,0,0,0,0,NULL
map,BranchProject,5,ProjectId,int,4,10,0,0,0,0,NULL
map,BranchProject,6,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProject,7,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProject,8,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,BranchProject,9,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProject,10,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProject,11,StartDate,datetime,8,23,3,1,0,0,NULL
map,BranchProject,12,EndDate,datetime,8,23,3,1,0,0,NULL
map,BranchProject,13,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProject,14,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProject,15,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProject,16,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProject,17,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProject,18,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProject,19,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProject,20,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProject,21,SubProgrammeId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,1,BranchProjectAuditId,int,4,10,0,0,1,0,NULL
map,BranchProjectAudit,2,BranchProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectAudit,3,PeriodFromDate,datetime,8,23,3,0,0,0,NULL
map,BranchProjectAudit,4,PeriodToDate,datetime,8,23,3,0,0,0,NULL
map,BranchProjectAudit,5,RiskTypeId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,6,AuditTypeId,int,4,10,0,0,0,0,NULL
map,BranchProjectAudit,7,ReportTypeId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,8,AuditCycleInMonth,int,4,10,0,0,0,0,NULL
map,BranchProjectAudit,9,ZoneId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,10,AuditScheduleId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,11,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProjectAudit,12,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectAudit,13,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,14,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectAudit,15,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,16,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectAudit,17,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectAudit,18,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,19,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectAudit,20,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectAudit,21,ManagerName,varchar,150,0,0,1,0,0,NULL
map,BranchProjectAudit,22,ManagerPIN,varchar,8,0,0,1,0,0,NULL
map,BranchProjectAudit,23,LastAuditPeriodFromDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectAudit,24,LastAuditPeriodToDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectAudit,25,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,26,ProgrammeId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,27,SubProgrammeId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,28,ProjectId,int,4,10,0,1,0,0,NULL
map,BranchProjectAudit,29,BranchId,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgArea,1,BranchProjectOrgAreaId,int,4,10,0,0,1,0,NULL
map,BranchProjectOrgArea,2,BranchProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgArea,3,OrgAreaId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgArea,4,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectOrgArea,5,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgArea,6,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,BranchProjectOrgArea,7,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgArea,8,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectOrgArea,9,StartDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgArea,10,EndDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgArea,11,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgArea,12,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgArea,13,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgArea,14,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgArea,15,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgArea,16,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgArea,17,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgArea,18,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectOrgDistrict,1,BranchProjectOrgDistrictId,int,4,10,0,0,1,0,NULL
map,BranchProjectOrgDistrict,2,BranchProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgDistrict,3,OrgDistrictId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgDistrict,4,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectOrgDistrict,5,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDistrict,6,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,BranchProjectOrgDistrict,7,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDistrict,8,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectOrgDistrict,9,StartDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDistrict,10,EndDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDistrict,11,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDistrict,12,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDistrict,13,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDistrict,14,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDistrict,15,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDistrict,16,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDistrict,17,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDistrict,18,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectOrgDivision,1,BranchProjectOrgDivisionId,int,4,10,0,0,1,0,NULL
map,BranchProjectOrgDivision,2,BranchProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgDivision,3,OrgDivisionId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgDivision,4,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectOrgDivision,5,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDivision,6,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,BranchProjectOrgDivision,7,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDivision,8,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectOrgDivision,9,StartDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDivision,10,EndDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDivision,11,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDivision,12,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDivision,13,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDivision,14,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDivision,15,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgDivision,16,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgDivision,17,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgDivision,18,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectOrgUpazila,1,BranchProjectOrgUpazilaId,int,4,10,0,0,1,0,NULL
map,BranchProjectOrgUpazila,2,BranchProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgUpazila,3,OrgUpazilaId,int,4,10,0,0,0,0,NULL
map,BranchProjectOrgUpazila,4,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectOrgUpazila,5,IsInception,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgUpazila,6,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,BranchProjectOrgUpazila,7,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgUpazila,8,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectOrgUpazila,9,StartDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgUpazila,10,EndDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgUpazila,11,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgUpazila,12,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgUpazila,13,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgUpazila,14,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgUpazila,15,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectOrgUpazila,16,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectOrgUpazila,17,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectOrgUpazila,18,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectRisk,1,BranchProjectRiskId,int,4,10,0,0,1,0,NULL
map,BranchProjectRisk,2,BranchProjectId,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,3,BranchId,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,4,ProgrammeGroupId,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,5,ProgrammeId,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,6,ProjectId,int,4,10,0,0,0,0,NULL
map,BranchProjectRisk,7,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectRisk,8,MeasuringYear,int,4,10,0,0,0,0,NULL
map,BranchProjectRisk,9,MeasuringMonth,int,4,10,0,0,0,0,NULL
map,BranchProjectRisk,10,MeasurementFromDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,11,MeasurementToDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,12,EffectiveDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,13,RiskTypeId,int,4,10,0,0,0,0,NULL
map,BranchProjectRisk,14,FinancialRiskRating,decimal,5,5,2,1,0,0,NULL
map,BranchProjectRisk,15,NonFinancialRiskRating,decimal,5,5,2,1,0,0,NULL
map,BranchProjectRisk,16,RiskRating,decimal,5,5,2,1,0,0,NULL
map,BranchProjectRisk,17,IsSync,bit,1,1,0,1,0,0,NULL
map,BranchProjectRisk,18,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectRisk,19,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,20,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,21,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,22,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,23,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectRisk,24,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRisk,25,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRisk,26,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BranchProjectRiskDetail,1,BranchProjectRiskDetailId,int,4,10,0,0,1,0,NULL
map,BranchProjectRiskDetail,2,BranchProjectRiskId,int,4,10,0,0,0,0,NULL
map,BranchProjectRiskDetail,3,RiskCriteriaId,int,4,10,0,0,0,0,NULL
map,BranchProjectRiskDetail,4,RefId,varchar,50,0,0,1,0,0,NULL
map,BranchProjectRiskDetail,5,RiskValue,decimal,5,5,2,1,0,0,NULL
map,BranchProjectRiskDetail,6,Rating,int,4,10,0,1,0,0,NULL
map,BranchProjectRiskDetail,7,IsActive,bit,1,1,0,0,0,0,NULL
map,BranchProjectRiskDetail,8,CreatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRiskDetail,9,CreatedOn,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRiskDetail,10,UpdatedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRiskDetail,11,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRiskDetail,12,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BranchProjectRiskDetail,13,DeletedBy,int,4,10,0,1,0,0,NULL
map,BranchProjectRiskDetail,14,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BranchProjectRiskDetail,15,DeleteReason,varchar,500,0,0,1,0,0,NULL
map,BRiskProject,1,BRiskProjectId,int,4,10,0,0,0,0,NULL
map,BRiskProject,2,ProjectCode,varchar,10,0,0,0,0,0,NULL
map,BRiskProject,3,BRiskProjectName,nvarchar,100,0,0,0,0,0,NULL
map,BRiskProject,4,IsDeleted,bit,1,1,0,1,0,0,NULL
map,BRiskProject,5,DeletedBy,int,4,10,0,1,0,0,NULL
map,BRiskProject,6,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,BRiskProject,7,DeletedReason,nvarchar,500,0,0,1,0,0,NULL
map,Country,1,CountryId,int,4,10,0,0,1,0,NULL
map,Country,2,RefId,nvarchar,100,0,0,1,0,0,NULL
map,Country,3,CountryCode,varchar,15,0,0,1,0,0,NULL
map,Country,4,CountryName,varchar,50,0,0,1,0,0,NULL
map,Country,5,ISO2,char,2,0,0,1,0,0,NULL
map,Country,6,ISO3,varchar,5,0,0,1,0,0,NULL
map,Country,7,HR_Code,char,2,0,0,1,0,0,NULL
map,Country,8,Nationality,varchar,100,0,0,1,0,0,NULL
map,Country,9,IsInception,bit,1,1,0,1,0,0,NULL
map,Country,10,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,Country,11,IsDefault,bit,1,1,0,1,0,0,((0))
map,Country,12,IsActive,bit,1,1,0,1,0,0,NULL
map,Country,13,IsSync,bit,1,1,0,1,0,0,NULL
map,Country,14,StartDate,datetime,8,23,3,1,0,0,NULL
map,Country,15,EndDate,datetime,8,23,3,1,0,0,NULL
map,Country,16,CreatedBy,int,4,10,0,1,0,0,NULL
map,Country,17,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,Country,18,UpdatedBy,int,4,10,0,1,0,0,NULL
map,Country,19,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,Country,20,IsDeleted,bit,1,1,0,1,0,0,NULL
map,Country,21,DeletedBy,int,4,10,0,1,0,0,NULL
map,Country,22,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,Country,23,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
map,District,1,DistrictId,int,4,10,0,0,1,0,NULL
map,District,2,DivisionId,int,4,10,0,0,0,0,NULL
map,District,3,RefId,nvarchar,100,0,0,1,0,0,NULL
map,District,4,DistrictCode,nvarchar,30,0,0,1,0,0,NULL
map,District,5,DistrictName,nvarchar,100,0,0,0,0,0,NULL
map,District,6,IsInception,bit,1,1,0,1,0,0,NULL
map,District,7,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,District,8,Lat,float,8,53,0,1,0,0,NULL
map,District,9,Long,float,8,53,0,1,0,0,NULL
map,District,10,IsActive,bit,1,1,0,1,0,0,NULL
map,District,11,IsSync,bit,1,1,0,1,0,0,NULL
map,District,12,StartDate,datetime,8,23,3,1,0,0,NULL
map,District,13,EndDate,datetime,8,23,3,1,0,0,NULL
map,District,14,CreatedBy,int,4,10,0,1,0,0,NULL
map,District,15,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,District,16,UpdatedBy,int,4,10,0,1,0,0,NULL
map,District,17,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,District,18,IsDeleted,bit,1,1,0,1,0,0,NULL
map,District,19,DeletedBy,int,4,10,0,1,0,0,NULL
map,District,20,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,District,21,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
map,Division,1,DivisionId,int,4,10,0,0,1,0,NULL
map,Division,2,CountryId,int,4,10,0,0,0,0,NULL
map,Division,3,RefId,nvarchar,100,0,0,1,0,0,NULL
map,Division,4,DivisionCode,nvarchar,30,0,0,0,0,0,NULL
map,Division,5,DivisionName,nvarchar,100,0,0,0,0,0,NULL
map,Division,6,IsInception,bit,1,1,0,1,0,0,NULL
map,Division,7,InceptionLabel,nvarchar,100,0,0,1,0,0,NULL
map,Division,8,Lat,float,8,53,0,1,0,0,NULL
map,Division,9,Long,float,8,53,0,1,0,0,NULL
map,Division,10,IsActive,bit,1,1,0,1,0,0,NULL
map,Division,11,IsSync,bit,1,1,0,1,0,0,NULL
map,Division,12,StartDate,datetime,8,23,3,1,0,0,NULL
map,Division,13,EndDate,datetime,8,23,3,1,0,0,NULL
map,Division,14,CreatedBy,int,4,10,0,1,0,0,NULL
map,Division,15,CreatedDate,datetime,8,23,3,1,0,0,NULL
map,Division,16,UpdatedBy,int,4,10,0,1,0,0,NULL
map,Division,17,UpdatedDate,datetime,8,23,3,1,0,0,NULL
map,Division,18,IsDeleted,bit,1,1,0,1,0,0,NULL
map,Division,19,DeletedBy,int,4,10,0,1,0,0,NULL
map,Division,20,DeletedDate,datetime,8,23,3,1,0,0,NULL
map,Division,21,DeleteReason,nvarchar,1000,0,0,1,0,0,NULL
